Year,Month,Case Number,Title,Data
1990,August,"G.R. No. 87597	August 3, 1990","CENTRAL AZUCARERA DE BAIS,","Republic of the Philippines
SUPREME COURT
Manila


SECOND DIVISION




G.R. No. 87597	August 3, 1990


CENTRAL AZUCARERA DE BAIS, 
petitioner,

vs.


THE HONORABLE COURT OF APPEALS, DAVID BAROT, ET AL.,
*
 
respondents. 


Siguion Reyna, Montecillo & Ongsiako for petitioner. Tanada Vivo & Tan for private respondents. 




REGALADO, 
J.:


Petitioner seeks the review and reversal of the decision of respondent Court of Appeals, dated March 20, 1989,
1
 which affirmed 
in toto 
the original decision of the Regional Trial Court of Manila, Branch XX, dated December 28,1984, in Civil Case No. 39650, entitled ""David Barot, et al. vs. Central Azucarera de Bais,"" and set aside the partial modification thereof by the same trial court in its order of May 7, 1985. 


The present litigation started thirty-one (31) years ago in the then Court of First Instance of Manila when private respondents filed a complaint for a sum of money against petitioner Central Azucarera de Bais on March 19, 1959. In their complaint, private respondents, consisting of David Barot and one hundred eighty (180) other sugar cane planters in Bais, Negros Oriental, relied on Section 1 of Republic Act No. 809, otherwise known as the Sugar Act of 1952, which in part provides that: 






SECTION 1. In the absence of written milling agreements between the majority of planters and the millers of sugar-cane in any milling district in the Philippines, the unrefined sugar produced in that district from the milling by any sugar central of the sugar-cane of any Sugarcane planter or plantation owner, as well as all by- products and derivatives thereof, shall be divided between them as follows: 


Sixty per centum for the planter, and forty per centum for the central in any milling district the maximum actual production of which is not more than four hundred thousand piculs:
 Provided
, That the provisions of this section shall not apply to sugar centrals with an actual production of less than one hundred fifty thousand piculs. 


Sixty-two and one-half per centum for the planter, and thirty-seven and one-half per centum for the central in any milling district the maximum actual production of which exceeds four hundred thousands piculs but does not exceed six hundred thousand piculs; 


Sixty-five per centum for the planter, and thirty-five per centum for the central in any milling district the maximum actual production of which exceeds six hundred thousand piculs but does not exceed nine hundred thousand piculs; 


Sixty-seven and one-half per centum for the planter, and thirty-two and one-half per centum for the central in any milling district the maximum actual production of which exceeds nine hundred thousands piculs but does not exceed one million two hundred thousand piculs; 


Seventy per centum for the planter, and thirty per centum for the central in any milling district the maximum actual production of which exceeds one million two hundred thousand piculs. 


By actual production is meant the total production of the mill for the crop year immediately preceeding. 






The facts as found by the respondent court are as follows: 






As alleged in the complaint, the plaintiffs-appellants were all sugar cane planters in the milling district of Bais, Negros Oriental, who have been milling their sugarcane with appellant Central Azucarera de Bais since 1952,
 without any written
 milling contracts or agreements between plaintiffs-appellants and defendant-appellant. Further, plaintiffs-appellants averred that prior to the enactment of the Sugar Act of 1952 (RA 809) as planters, they only had a 60% share in the sugar produced and milled with appellant Central while the latter had 40%. With the enactment of R.A. 809, however, the percentage of the share of the planters was gradually increased depending upon the actual sugar production for each crop year and on whether or not the
 majority 
of the planters
 had
 
executed
 
milling agreements
 with appellant Central. Hence, the plaintiffs-appellants who have been milling their sugarcane with the appellant Central from 1952-53 to 1958-59, without any written milling contracts sought to compel the latter to give to them the increased participation as provided for in R.A. 809 alleging that they constituted the majority of the sugarcane planters who milled with the appellant Central during these crop years. 


The defendant-appellant denied in its Answer all the material allegations in the complaint and averred that the plaintiffs-appellants who milled with the Central 
did not constitute the majority
 of the sugarcane planters without written milling contracts arguing that it had written milling contracts with the majority of its, planters during the crop years in question, thus, Sec. 1 of R.A. 809 could not apply. Defendant-appellant likewise argued that R.A. 809 was unconstitutional on the ground that it not only deprived the appellant Central of its properties without due process of law but it also impaired the obligation of contracts. 


As an affirmative defense, appellant Central averred, among others, that when the milling agreements executed in 1919 between the Central and its adherent planters expired in 1949, defendant-appellant and the majority of the planters in the milling district entered into a new milling contract to be effective for ten (10) years commencing from 1949. The new contract provided that the 
subscribing planters
 receive as their share 62% of the unrefined sugar and molasses resulting from the milling of their cane and they have certain obligations which are not assumed by the non-subscribing planters. The contract also provided that the appellant Central shall not grant to other planters, not signatories thereof, terms and conditions more advantageous than those provided for in the said contract. In compliance with the aforesaid restriction, appellant Central has laid down the policy of granting to the planters 
who did not sign the milling agreement, only
 60% of the unrefined sugar produced from their cane. The plaintiffs-appellants therefore, who had been continuously delivering their sugarcane for milling with full knowledge of the aforesaid restrictions imposed in the contract and without protest, have thereby impliedly, if not expressly accepted the conditions under which their sugarcane had been milled by the appellant Central and have thus entered into a valid contract that they cannot now demand for a bigger participation than that provided for in the said contract. 






(Emphasis in the original text) 
. 2


During the pendency of the case, upon motion of herein petitioner central, the trial court suspended the proceedings in an order dated August 25, 1970, on the ground that the issues in the present case are similar to the issues presented in the case before the Supreme Court entitled 
Associacion de Agricultores de Talisay-Silay, Inc., et al. vs. Talisay-Silay Milling Co., Inc., et al
., docketed as G.R. No. L-19937. Eventually, this Court promulgated judgment in said case on February 19, 1979. 
3


 


The court
 a quo
 resumed trial of the case and on December 28, 1984, it rendered a decision in favor of the private respondents finding that the majority of the planters did not have milling contracts with the petitioner. After determining the private respondents' increased participation in the sugar, molasses and bagasse and the money value thereof, the trial court decreed: 


